Tarih;Saat;Toplam;Doğal Gaz;Barajlı;Linyit;Akarsu;İthal Kömür;Rüzgar;Güneş;Fuel Oil;Jeotermal;Asfaltit Kömür;Taş Kömür;Biyokütle;Nafta;LNG;Uluslararası;Atık Isı
03.10.2024;01:00;32161,55;9578,94;3134,23;5047,51;1037,85;10075,62;823,82;,01;89,56;1258,07;223;419,92;961,12;0;0;-579,39;91,29
03.10.2024;02:00;30905,9;9225,85;2565,77;4878,99;918,82;10068,43;763,84;,01;88,76;1268,43;223;404,12;950,5;0;0;-542,32;91,7
03.10.2024;03:00;30187,72;9002,83;2292,3;4857,46;798,4;10074,74;693,36;,01;88,67;1279,37;223;409,99;953,25;0;0;-572,66;87
03.10.2024;04:00;29889,21;8832,64;2227,78;4832,42;757,07;10089,64;698,61;,32;89,03;1284,35;223;410,37;945,22;0;0;-589,46;88,22
03.10.2024;05:00;30206,97;9270,94;2061,39;4814,53;776,44;10069,46;761,08;5,44;88,67;1293,74;223;417,55;947,39;0;0;-608,52;85,86
03.10.2024;06:00;30805,59;9691,95;2307,53;4743,04;821,3;10096,42;768,76;43,76;87,07;1292,63;227,41;424,27;943,09;0;0;-730,73;89,09
03.10.2024;07:00;30888,79;8892,26;2628,16;4714,44;976,57;10120,2;751,69;478,87;90,27;1295,03;225,2;432,5;927,79;0;0;-732,27;88,08
03.10.2024;08:00;32347,65;8840,11;3482,13;4714,39;1169,62;9527,3;771,58;1491,96;85,97;1285,42;225,2;435,52;948;0;0;-719,49;89,94
03.10.2024;09:00;32188,51;7818,45;3567,29;4698,77;1117,45;9990,16;699,15;1984,33;85,76;1251,1;220,8;428,98;933,35;0;0;-697,89;90,81
03.10.2024;10:00;31015,7;6614,41;3674,79;4691,77;919,37;10067,49;628,06;2130,06;85,95;1211,13;223;413,26;940,59;0;0;-672,48;88,3
03.10.2024;11:00;30700,45;6265,16;3657,03;4656,42;818,98;9637,87;665,28;2157,47;86,35;1179,69;220,79;424,28;950,84;0;0;-107,8;88,09
03.10.2024;12:00;28771,42;5386,75;3597,19;4582,06;708,13;8676,33;799,61;2151,08;84,73;1147,64;220,8;428,49;951,08;0;0;-50,13;87,66
03.10.2024;13:00;29416,72;5438,96;3711,62;4590,88;708,6;8874,7;935,67;2137,48;84,93;1110,9;220,79;434,7;948,32;0;0;127,91;91,26
03.10.2024;14:00;31503,49;5713,91;4545,72;4556,29;738,56;9950,42;1042,87;2096,25;84,42;1090,09;218,59;431,44;944,28;0;0;6,46;84,19
03.10.2024;15:00;33447,29;7094,43;5621,57;4566,37;951,52;9722,51;1049,21;1948,42;82,83;1081,09;220,8;425,11;925,41;0;0;-323,45;81,47
03.10.2024;16:00;36217,11;8682,46;7494,96;4534,51;1077,18;9908,97;983,67;1440,07;90,83;1081,91;223;430,33;923,93;0;0;-733,74;79,03
03.10.2024;17:00;40036,12;10442,97;10215,54;4498,38;1413,75;10092,15;843,99;443,8;88,14;1095;220,8;427,23;921,18;0;0;-745,33;78,52
03.10.2024;18:00;41506,73;10464,71;11866,45;4503,13;1564,96;10092,24;916,7;17,04;90,92;1107,81;223;433,72;926,31;0;0;-783,5;83,24
03.10.2024;19:00;42090,61;10454,05;12321,43;4508,96;1590,56;10091,85;1061,96;,05;90,12;1136,47;220,79;428,62;934,83;0;0;-830,97;81,89
03.10.2024;20:00;40992,21;10305,24;11630,89;4442,96;1449,51;9983,54;1017,96;,01;90,52;1177,37;220,8;424,94;928,17;0;0;-759,89;80,19
03.10.2024;21:00;39585,37;10362,34;10209,09;4390,05;1290,78;9991,2;1128,13;,01;89,92;1196,63;220,8;424,4;945,41;0;0;-745,23;81,84
03.10.2024;22:00;37942,19;10318,65;8695,79;4312,38;1161,69;9959,59;1247,55;,01;90,44;1217,09;220,8;439,4;937,6;0;0;-742,08;83,28
03.10.2024;23:00;36724,7;9980,79;6970,99;4391,01;1052,52;9974,89;1366,82;,01;89,25;1233,34;220,8;426,27;935,85;0;0;0;82,16
04.10.2024;00:00;33602,74;9720,03;4784,28;4442,57;1003,88;9941,35;1423,54;,01;88,84;1240,51;220,8;428,29;923,04;0;0;-695,49;81,09
04.10.2024;01:00;32024,87;9019,29;3707,26;4530,85;911,01;9955,14;1500,88;,01;89,64;1252,76;218,59;423,57;945,16;0;0;-612,74;83,45
04.10.2024;02:00;30824,97;8465,44;2801,05;4587,96;825,58;9974,72;1781,82;,01;89,34;1267,5;220,8;430,98;971,33;0;0;-674,02;82,46
04.10.2024;03:00;30142,91;8161,56;2462,95;4618,17;650,56;9980,89;1871,07;,01;89,75;1270,83;220,8;432,74;967,2;0;0;-667,17;83,55
04.10.2024;04:00;30066,4;7864,9;2428,14;4688,22;664,96;9959,38;2053,56;,04;89,15;1276,17;223;439,01;969,32;0;0;-675,51;86,06
04.10.2024;05:00;30363,22;8074,38;2343,77;4713,49;589,51;9948,56;2289,14;3,62;89,75;1275,55;220,8;429,98;980,27;0;0;-681,16;85,56
04.10.2024;06:00;30967,28;8769,05;1927,39;4715,5;710,98;9968,96;2464,16;38,84;87,65;1280,25;220,8;427,14;976,27;0;0;-701,29;81,58
04.10.2024;07:00;31086,26;8125,94;2037,59;4684,42;801,14;9964,35;2624,82;485,61;80,74;1281,58;225,21;444,12;969,04;0;0;-717,67;79,37
04.10.2024;08:00;32725,33;7325,31;3284,41;4682,9;992,59;9886,93;2568,26;1541,3;85,14;1266,38;220,8;533,52;960,59;0;0;-703,44;80,64
04.10.2024;09:00;32524,82;6942,41;3820,22;4596,05;961,3;9584,74;2202,87;2018,15;87,44;1227,29;223;461,86;974,83;0;0;-654,78;79,44
04.10.2024;10:00;31253,54;5199,37;4250,65;4580,71;795,17;9937,61;2032,78;2136,68;86,98;1187,73;223;424,75;957,02;0;0;-622,44;63,53
04.10.2024;11:00;30795,9;4143,08;4437,07;4605,72;734,55;9924,92;1913,62;2184,01;84,18;1154,42;220,79;421,59;957,2;0;0;-45,86;60,61
04.10.2024;12:00;28223,2;3466,8;3988,27;4594,89;632,55;8573,21;1811,71;2154,76;84,76;1123,03;209,76;426,67;974,69;0;0;114,58;67,52
04.10.2024;13:00;28828,34;4260,58;4336,4;4600,88;590,33;8095,93;1796,29;2182,71;86,26;1098,7;174,43;431,47;975,79;0;0;126,83;71,74
04.10.2024;14:00;31857,42;4654,14;5438,25;4588,71;723,65;9681,76;1799,39;2121,2;85,94;1067,57;172,22;432;982,57;0;0;34,57;75,45
04.10.2024;15:00;33803,85;6177,44;5760,7;4604,97;854,67;9811,51;1744,28;1978,35;79,52;1052,38;192,09;467,02;995,81;0;0;11,86;73,25
04.10.2024;16:00;37275,76;8238,15;7932,76;4612,37;994,7;9927,87;1735,98;1502,87;84,93;1049,63;218,59;576,16;988,64;0;0;-675,76;88,87
04.10.2024;17:00;40463,88;8920,03;11349,42;4611,41;1263,29;9929,63;1632,02;444,12;88,43;1070,41;220,8;583,52;987,23;0;0;-723,51;87,08
04.10.2024;18:00;41832,15;9033,47;12652,99;4587,35;1505,94;9950,69;1740,92;14,68;87,94;1103,43;223;601,07;995,09;0;0;-750,35;85,93
04.10.2024;19:00;41621,08;9591,37;11702,68;4612,06;1496,81;9958,67;1944,26;,07;90,34;1139,59;220,8;599,79;1001,43;0;0;-821,82;85,03
04.10.2024;20:00;40363,85;9499,92;10588,41;4610,9;1337,13;9972,1;1935,59;,01;90,34;1162,83;223;601,89;997,11;0;0;-736,97;81,59
04.10.2024;21:00;39099,15;9249,3;9691,44;4620,16;1264,08;9942,9;1911,07;,01;90,04;1185,41;223;589,89;991,82;0;0;-739,13;79,16
04.10.2024;22:00;37578,23;9324,5;8158,73;4642,41;1148,43;9895,65;1965,93;,01;90,14;1189,59;220,8;599,67;991,18;0;0;-734,69;85,88
04.10.2024;23:00;36425,85;8961,55;6653,69;4656,35;991,72;9935,89;2148,81;,01;89,94;1155,11;220,8;585,56;942,17;0;0;0;84,25
05.10.2024;00:00;33629,2;8787,28;4678,45;4730,62;978,31;9784,84;2259,45;,01;90,35;1171,08;194,3;593,46;975,92;0;0;-700,97;86,1
05.10.2024;01:00;32056,41;8460,08;3646,76;4710,37;858,51;9660,67;2312,51;,01;90,06;1190,46;178,84;595,01;961,15;0;0;-692,79;84,77
05.10.2024;02:00;30772,09;8191,89;3115,37;4702,37;804,18;9423,16;2069,3;,01;89,77;1198,12;178,84;597,08;975,6;0;0;-656,84;83,24
05.10.2024;03:00;30003,54;8191,49;2922,25;4520,63;616,42;9338,38;1922,35;,01;90,07;1205,09;181,04;611,24;985,06;0;0;-665,65;85,16
05.10.2024;04:00;29767,16;8267,48;2607,99;4508,7;628,4;9341,3;1907,87;,04;88,97;1209,85;178,84;609,88;984,71;0;0;-648,89;82,02
05.10.2024;05:00;29777,28;8517;2557,14;4521,47;640,2;9341,25;1659,82;3,65;89,48;1216,27;178,84;604,69;977,63;0;0;-614,61;84,45
05.10.2024;06:00;29855,01;7971,45;2932,05;4557,84;759,63;9347,4;1767,43;38,59;87,88;1229,66;178,84;601,68;976,21;0;0;-678,76;85,11
05.10.2024;07:00;28689,43;6137,2;2897,72;4586,72;769,16;9360,8;2045,05;480,9;80,8;1234,62;183,25;612,13;964,79;0;0;-748,86;85,15
05.10.2024;08:00;29446,36;4894,11;4033,72;4501,06;774,96;9189,69;2010,96;1566,17;79,18;1241,09;181,04;602,28;989,05;0;0;-693,26;76,31
05.10.2024;09:00;29086,3;4304,53;4695,29;4484,11;776,03;8840,41;1649,23;2032,52;85,37;1213,93;178,84;453,39;991,66;0;0;-684,72;65,71
05.10.2024;10:00;28745,58;3972,03;4865,69;4521,55;674,08;8960,68;1323,41;2157,14;85,36;1176,42;183,25;441,91;991,28;0;0;-687,51;80,29
05.10.2024;11:00;28593,62;3755,96;4699,95;4537,19;660,55;9111,52;1264,3;2169,24;84,45;1139,99;178,84;539,81;969,08;0;0;-598,61;81,35
05.10.2024;12:00;27162,51;3854,45;4573,25;4564,33;588,74;7816,72;1151,38;2144,6;83,55;1102,29;185,46;587,03;970,89;0;0;-540,78;80,6
05.10.2024;13:00;28510,9;3924,35;5088,26;4595,59;568,89;8502,09;1104,25;2100,86;86,15;1073,43;178,84;595,79;976,58;0;0;-369,99;85,81
05.10.2024;14:00;29683,28;3914,74;5559,05;4594,24;562;8944,89;1087,58;2095,55;85,77;1040,91;181,04;588,42;980,52;0;0;-38,96;87,53
05.10.2024;15:00;31305,15;4887,5;6369,92;4624,37;737,82;9143,04;1094,93;1931,2;81,51;1020,71;185,46;584,12;974,78;0;0;-418,16;87,95
05.10.2024;16:00;34008,57;7195,52;7314,68;4578,85;914,77;9276,64;1088,8;1423,29;90,94;1019,96;183,25;587,75;968,36;0;0;-720,63;86,39
05.10.2024;17:00;37401,76;9577,72;9065,13;4602,27;1194,6;9314,67;1026,36;407,53;88,64;1040,07;178,84;590,61;965,8;0;0;-738,48;88
05.10.2024;18:00;39814,09;9688,36;11421,9;4449,93;1347,37;9328,11;1296,22;12,52;90,65;1079,97;181,04;600,5;968,55;0;0;-738,38;87,35
05.10.2024;19:00;40388;9413,95;11653,67;4577,03;1460,06;9332,11;1711,78;,06;91,15;1104,84;178,84;603,36;973,02;0;0;-799,29;87,42
05.10.2024;20:00;39051,53;9145,74;10537,21;4585,92;1285,22;9328,24;1850,87;,01;90,37;1128,67;183,25;597,26;978,55;0;0;-748,97;89,19
05.10.2024;21:00;37666,78;9231,06;9361,69;4570,24;1150,76;9316,92;1667,76;,01;90,27;1144,98;183,25;595,93;975,52;0;0;-706,7;85,09
05.10.2024;22:00;36168,88;9441,37;8184,31;4405,05;1137,33;9335,8;1298,99;,01;89,67;1165,83;183,25;595,18;970,54;0;0;-713,4;74,95
05.10.2024;23:00;34967,92;8919,66;7030,6;4490,73;1098,94;9349,52;1031,4;,01;89,08;1186,77;181,04;588,15;918,59;0;0;0;83,43
06.10.2024;00:00;32090,06;9099,01;4827,67;4580,05;950,3;9277,96;837,63;,01;89,77;1206,27;181,04;604,17;963,57;0;0;-612,73;85,34
06.10.2024;01:00;30528,56;7890,53;4816,92;4689,44;874,58;9059,63;742,83;,01;90,05;1217,67;183,25;601,45;958,31;0;0;-682,08;85,97
06.10.2024;02:00;29120,25;7686,35;3616,66;4718,03;784,17;9026,97;831,27;-,99;89,66;1233,53;185,46;604,44;953,05;0;0;-692,79;84,44
06.10.2024;03:00;28324,54;7352,56;2877,62;4705,76;607,4;9016,59;1167,63;,01;89,65;1246,63;183,25;607,42;955,98;0;0;-572,26;86,3
06.10.2024;04:00;27759,82;6855,66;2730,25;4666,73;589,67;8990,91;1450,89;,04;89,55;1250,28;185,46;596,88;966,48;0;0;-685,18;72,2
06.10.2024;05:00;27676,3;6810,72;2462,41;4622,59;573,24;9016,5;1641,52;3,69;89,15;1252,31;183,25;586,25;974,56;0;0;-615,76;75,87
06.10.2024;06:00;27336,01;5856,59;2603,39;4585,4;663,79;9213,44;1734,84;33,56;88,55;1255,36;183,25;594,36;960,5;0;0;-528,92;91,9
06.10.2024;07:00;25350,18;3568,56;2664,65;4587,97;638,77;9049;2022;428,15;81,34;1255,92;183,25;597,6;968,35;0;0;-782,5;87,12
06.10.2024;08:00;23494,02;3043,36;2552,37;4256,93;603,76;7118,28;2081,85;1480,94;75,51;1248,32;183,25;597,42;966,75;0;0;-795,77;81,05
06.10.2024;09:00;22584,93;3301,06;2963,81;4153,48;511,4;5254,83;2083,4;1975,99;82,38;1219;178,84;591,53;946,26;0;0;-760,14;83,09
06.10.2024;10:00;22192,22;3354,21;3207,76;4031,87;537,43;4411,44;2283,04;2074,84;82,66;1180,06;178,84;588,31;952,08;0;0;-770,24;79,92
06.10.2024;11:00;22400,36;2613;3232,92;4091,13;646,09;4537,73;2797,57;2121,09;82,97;1143,76;181,04;593,25;943,85;0;0;-662,96;78,92
06.10.2024;12:00;22046,68;2437,46;3014,72;3987,07;515,54;4494,8;3060,47;2088,31;82,34;1103,38;174,43;604,94;960,51;0;0;-555,85;78,56
06.10.2024;13:00;23196,99;2740,73;3050,72;3898,67;537,13;4552,38;3239,29;2073,74;82,14;1067,8;156,76;602,43;963,4;0;0;150,31;81,49
06.10.2024;14:00;24737,44;2998,37;3693,58;3945,31;608,39;4877,63;3451,3;2003,64;82,97;1051,18;167,8;607,28;961,43;0;0;208,05;80,51
06.10.2024;15:00;26901,04;3183,86;4127,5;4098,88;656,9;6595,86;3279,52;1861,35;81,2;1046,35;183,25;579,71;999,47;0;0;127,05;80,14
06.10.2024;16:00;29682,68;4477,35;4233,2;4239,87;677,76;8582,6;3079,31;1336,33;90,09;1054,22;183,25;587,85;1000,63;0;0;56,2;84,02
06.10.2024;17:00;33113;6518,21;6921,05;4229,96;977,59;9065,87;2744,91;380,77;89,24;1066,89;178,84;593,26;995,24;0;0;-731,5;82,67
06.10.2024;18:00;36061,82;7633,14;9082,71;4316,43;1118,69;9287,02;2467,75;13,04;88,01;1092,39;183,04;592,63;998,69;0;0;-892,49;80,77
06.10.2024;19:00;37022,67;7439,57;10017,91;4368,97;1254,91;9273,48;2506,25;,07;90,38;1120,39;181,04;594,03;996,85;0;0;-903,49;82,31
06.10.2024;20:00;36200,79;7620,22;8836,16;4444,31;1246,86;9271,32;2566,28;,01;90,19;1143,26;181,04;596,58;999,79;0;0;-877,47;82,24
06.10.2024;21:00;35048,28;7725,99;7814,24;4462,39;1090,03;9266,62;2425,61;,01;91,08;1154,61;176,64;592,14;1010,54;0;0;-848,35;86,73
06.10.2024;22:00;33815,42;7346,46;7321,75;4449,8;973,44;9287,08;2167,4;,01;89,58;1176,68;183,25;597,9;993,51;0;0;-860,42;88,98
06.10.2024;23:00;32909,36;7017,87;5935,09;4449,88;964,37;9264,66;2108,12;,01;90,48;1199,48;198,72;591,91;1000,37;0;0;0;88,4
07.10.2024;00:00;30393,63;6307,31;5146,76;4430,13;916,08;9084,02;2014,05;,01;90,37;1199,18;220,8;495,65;962,81;0;0;-568,43;94,89
07.10.2024;01:00;29107,03;6029,63;4138,46;4410,31;729,95;9106,87;1855,06;6,01;90,27;1201,6;220,8;440,2;962,36;0;0;-180,86;96,37
07.10.2024;02:00;28060,41;5972,52;3478,99;4376,71;580,02;9104,81;1673,64;,01;89,46;1213,6;225,2;446,52;993,39;0;0;-193,57;99,11
07.10.2024;03:00;27434,39;5843,15;3150,16;4429,72;456,17;9094,25;1552,12;,01;90,06;1222;220,8;447,6;983,85;0;0;-158,41;102,91
07.10.2024;04:00;27426,69;5861,78;3150,45;4442,65;444,07;9260,47;1374,04;,05;90,26;1228,25;220,8;447,95;982,52;0;0;-180,87;104,27
07.10.2024;05:00;27771,58;6441,65;2861,13;4429,16;450,56;9301,74;1431;3,82;89,97;1236,88;220,8;449,22;988,35;0;0;-236,15;103,45
07.10.2024;06:00;28609,77;7795,96;2575,8;4419,73;525,96;9328,23;1445,05;40,12;88,87;1242,59;223;454,91;979,8;0;0;-615,94;105,69
07.10.2024;07:00;28741,98;7984,18;2727,15;4450,07;763,31;8691,05;1507,76;398,83;88,58;1240,17;220,8;458,07;965,71;0;0;-856,37;102,67
07.10.2024;08:00;32723,83;7966,63;4934,68;4559,43;866,19;9335,09;1375,62;1414,81;83,78;1231,33;223;446,81;975,69;0;0;-787,87;98,64
07.10.2024;09:00;32930,13;7721,08;5033,57;4631,62;839,57;9324,04;1219,82;1898,09;84,78;1193,32;220,8;429,13;971,64;0;0;-736,09;98,76
07.10.2024;10:00;32132,6;6969,95;4549,3;4721,21;701,19;9341,92;1329,38;1987,09;86,77;1158,41;225,2;384,03;956,01;0;0;-376,47;98,61
07.10.2024;11:00;32626,83;7100,32;4337,85;4740,49;678,15;9325,47;1586,72;1963,25;89,77;1122,75;220,8;385,12;984,71;0;0;-3,63;95,06
07.10.2024;12:00;30706,9;6247,75;3805,55;4770,98;581,68;8544,09;1838,51;1994,17;83,96;1092,88;207,54;379,34;972,84;0;0;98,6;89,01
07.10.2024;13:00;32046,38;7108,25;4223,4;4826,97;576,84;8535,62;1837,15;1946,27;83,16;1069,7;214,17;418,76;966,72;0;0;145,5;93,87
07.10.2024;14:00;34167,73;7511,88;5283,2;4827,86;606,09;9333,14;1833,43;1906,39;88,85;1064,75;220,8;439,09;938,03;0;0;14,24;99,98
07.10.2024;15:00;35867,5;8911,5;5886,89;4825,61;629,08;9334,74;1807,03;1725,27;77,65;1062,17;220,8;436,84;948,9;0;0;-97,12;98,14
07.10.2024;16:00;38666,32;10097,32;8152,01;4771,83;894,23;9329,36;1834,28;1225,92;89,35;1068,04;220,8;439,4;949,94;0;0;-502,3;96,14
07.10.2024;17:00;41324,85;10403,95;11379,93;4830,61;1103,94;9293,07;1888,82;343,03;89,66;1083,36;220,8;445,9;947,91;0;0;-802,2;96,07
07.10.2024;18:00;42286,43;10187,7;12727,12;4789,5;1338,82;9308,55;1875,32;10,18;89,36;1116,07;223;436,16;948,75;0;0;-862,16;98,06
07.10.2024;19:00;42156,41;10148,51;12506,31;4788,72;1381,68;9320,82;1916,26;,05;90,25;1133,29;220,8;443,4;951,94;0;0;-849,78;104,16
07.10.2024;20:00;40797,55;10157,79;11323,82;4784,78;1199,08;9327,56;1810,58;,01;90,46;1158,41;225,2;436,64;972,02;0;0;-795,23;106,43
07.10.2024;21:00;39188;10005,9;10107,35;4637,96;1091,22;9333,41;1787,75;,01;90,76;1180,14;220,8;433,77;972,87;0;0;-782,7;108,76
07.10.2024;22:00;37660,73;9948,13;8364,16;4842,64;951,98;9331,52;2009,27;,01;90,46;1190,54;223;431,57;958,07;0;0;-785,13;104,51
